{'seed': 0, 'hidden_channels': 8, 'mu': 0.2, 'train_acc': 0.9857, 'val_acc': 0.784, 'test_acc': 0.82, 'icd0': tensor(2.7856), 'icd3': 0.780126}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.3, 'train_acc': 0.9786, 'val_acc': 0.792, 'test_acc': 0.824, 'icd0': tensor(2.8046), 'icd3': 0.8170101}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.4, 'train_acc': 0.9786, 'val_acc': 0.786, 'test_acc': 0.821, 'icd0': tensor(2.8380), 'icd3': 0.8561838}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.5, 'train_acc': 0.9714, 'val_acc': 0.782, 'test_acc': 0.817, 'icd0': tensor(2.8852), 'icd3': 0.8989998}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.6, 'train_acc': 0.9714, 'val_acc': 0.746, 'test_acc': 0.788, 'icd0': tensor(2.9998), 'icd3': 0.94265777}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.7, 'train_acc': 0.8857, 'val_acc': 0.574, 'test_acc': 0.587, 'icd0': tensor(3.5604), 'icd3': 1.0357305}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.8, 'train_acc': 0.8071, 'val_acc': 0.472, 'test_acc': 0.495, 'icd0': tensor(3.8236), 'icd3': 1.1102754}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.9, 'train_acc': 0.6429, 'val_acc': 0.282, 'test_acc': 0.27, 'icd0': tensor(4.2291), 'icd3': 1.2379704}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.0, 'train_acc': 0.6143, 'val_acc': 0.248, 'test_acc': 0.247, 'icd0': tensor(4.1241), 'icd3': 1.27092}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.1, 'train_acc': 0.5857, 'val_acc': 0.24, 'test_acc': 0.234, 'icd0': tensor(4.0029), 'icd3': 1.2967082}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.2, 'train_acc': 0.5714, 'val_acc': 0.23, 'test_acc': 0.225, 'icd0': tensor(4.0557), 'icd3': 1.3049735}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.4, 'train_acc': 0.4786, 'val_acc': 0.224, 'test_acc': 0.212, 'icd0': tensor(4.3063), 'icd3': 1.3582333}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.5, 'train_acc': 0.4786, 'val_acc': 0.22, 'test_acc': 0.205, 'icd0': tensor(4.1322), 'icd3': 1.3792658}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.6, 'train_acc': 0.4143, 'val_acc': 0.106, 'test_acc': 0.113, 'icd0': tensor(3.6482), 'icd3': 1.4385427}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.7, 'train_acc': 0.3571, 'val_acc': 0.096, 'test_acc': 0.096, 'icd0': tensor(3.6648), 'icd3': 1.4095742}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.8, 'train_acc': 0.3643, 'val_acc': 0.096, 'test_acc': 0.095, 'icd0': tensor(3.4429), 'icd3': 1.4111531}
{'seed': 0, 'hidden_channels': 8, 'mu': 1.9, 'train_acc': 0.3571, 'val_acc': 0.094, 'test_acc': 0.091, 'icd0': tensor(3.3840), 'icd3': 1.412954}
{'seed': 0, 'hidden_channels': 8, 'mu': 2.0, 'train_acc': 0.3286, 'val_acc': 0.088, 'test_acc': 0.089, 'icd0': tensor(3.5010), 'icd3': 1.4102404}
{'seed': 0, 'hidden_channels': 16, 'mu': 0, 'train_acc': 0.9929, 'val_acc': 0.794, 'test_acc': 0.803, 'icd0': tensor(2.5149), 'icd3': 0.87067455}
