,seed,hidden_channels,mu,train_acc,val_acc,test_acc,icd0,icd1,icd2,icd3,icd4
217,1,2,14,0.1429,0.316,0.319,tensor(0.3142),5.7947626,0.00020409512,1.6236756,"[0.0019110505, 0.00066460395, 0.00035640722]"
218,1,2,16,0.1429,0.316,0.319,tensor(0.2449),6.3043494,0.00022758031,1.6920882,"[0.0021538485, 0.0006927712, 0.00041866986]"
219,1,2,18,0.1429,0.316,0.319,tensor(0.1984),6.7977557,0.000248145,1.7590975,"[0.0023470244, 0.0007184927, 0.0004700481]"
220,1,2,20,0.1429,0.316,0.319,tensor(0.1645),7.283135,0.00026630357,1.8265648,"[0.0025046621, 0.00074286375, 0.00051269674]"
221,1,2,22,0.1429,0.316,0.319,tensor(0.1386),7.7691445,0.00028242232,1.8946216,"[0.0026377272, 0.0007665358, 0.0005487101]"
222,1,2,24,0.1429,0.316,0.319,tensor(0.1181),8.260064,0.00029673468,1.9620084,"[0.0027527213, 0.00078977976, 0.00057954685]"
223,1,2,26,0.1429,0.316,0.319,tensor(0.1016),8.757219,0.0003093783,2.0280044,"[0.002853762, 0.00081265887, 0.00060615095]"
224,1,2,28,0.1429,0.316,0.319,tensor(0.0880),9.260749,0.00032050282,2.0927231,"[0.0029435698, 0.00083520275, 0.0006292065]"
225,1,2,30,0.1429,0.316,0.319,tensor(0.0766),9.769074,0.00033026474,2.155969,"[0.0030242875, 0.00085733476, 0.00064937706]"
226,1,2,32,0.1429,0.316,0.319,tensor(0.0672),10.281241,0.00033881795,2.2179866,"[0.0030975942, 0.00087913044, 0.0006671174]"
227,1,2,34,0.1429,0.316,0.319,tensor(0.0593),10.794897,0.00034628177,2.278678,"[0.0031645484, 0.00090046617, 0.00068275415]"
228,1,2,36,0.1429,0.316,0.319,tensor(0.0527),11.307223,0.00035277594,2.337816,"[0.0032257368, 0.0009212107, 0.00069651345]"
229,1,2,38,0.1429,0.316,0.319,tensor(0.0471),11.816331,0.00035844767,2.3956256,"[0.003282066, 0.0009413009, 0.00070870464]"
230,1,2,40,0.1429,0.316,0.319,tensor(0.0424),12.320199,0.00036340332,2.4521916,"[0.0033342673, 0.0009607845, 0.0007195296]"
231,1,4,0,0.9643,0.744,0.754,tensor(2.7158),0.7622099,9.870519e-05,0.62505,"[0.0006607281, 0.0007606084, 6.123783e-05]"
232,1,4,2,0.1857,0.064,0.069,tensor(3.5031),2.921259,6.387322e-06,1.2162894,"[0.00082730077, 0.0001020219, 3.7491238e-05]"
233,1,4,4,0.1429,0.058,0.064,tensor(1.2096),3.2951052,1.9519373e-05,1.2475042,"[0.00030960533, 7.152354e-05, 2.921136e-05]"
234,1,4,6,0.1429,0.058,0.064,tensor(0.7390),3.8537781,6.400918e-05,1.3434261,"[0.00053496653, 0.00027967102, 8.685869e-05]"
235,1,4,8,0.1429,0.058,0.064,tensor(0.5363),4.417456,0.00011249065,1.4373217,"[0.0009681783, 0.00049251044, 0.00019068143]"
236,1,4,10,0.1429,0.058,0.064,tensor(0.4059),4.979732,0.00016655165,1.5243026,"[0.0014188432, 0.00058822706, 0.00030106725]"
237,1,4,12,0.1429,0.058,0.064,tensor(0.3135),5.5116773,0.0002107366,1.6014467,"[0.0017941474, 0.0006413143, 0.00039368754]"
238,1,4,14,0.1429,0.058,0.064,tensor(0.2481),6.014264,0.00024599957,1.6704186,"[0.0020892154, 0.00068154355, 0.00046586877]"
239,1,4,16,0.1429,0.058,0.064,tensor(0.2019),6.48947,0.00027390925,1.7322329,"[0.0023196742, 0.0007154311, 0.0005223436]"
240,1,4,18,0.1429,0.058,0.064,tensor(0.1663),6.9570594,0.00029631585,1.790562,"[0.0025066372, 0.0007460824, 0.0005677534]"
241,1,4,20,0.1429,0.058,0.064,tensor(0.1336),7.4412704,0.00031431933,1.8495802,"[0.0026606836, 0.00077590294, 0.0006038241]"
242,1,4,22,0.1429,0.058,0.064,tensor(0.1119),7.8895154,0.00032705007,1.9032229,"[0.0027799823, 0.00080034434, 0.000631425]"
243,1,4,24,0.1429,0.156,0.144,tensor(0.1100),8.007529,0.0002964332,1.9440488,"[0.002768462, 0.0007664835, 0.00056627626]"
244,1,4,26,0.1429,0.156,0.144,tensor(0.0991),8.596491,0.00033297171,2.0151196,"[0.0030372026, 0.00082382973, 0.0006404688]"
245,1,4,28,0.1429,0.156,0.144,tensor(0.0851),9.034988,0.00034444142,2.071073,"[0.0031318646, 0.00085026294, 0.0006659037]"
246,1,4,30,0.1429,0.156,0.144,tensor(0.0733),9.457794,0.00035284102,2.1246257,"[0.0032046097, 0.0008733349, 0.00068497035]"
247,1,4,32,0.1429,0.156,0.144,tensor(0.0635),9.872927,0.00035943816,2.177239,"[0.003265613, 0.0008943174, 0.0007003061]"
248,1,4,34,0.1429,0.156,0.144,tensor(0.0554),10.285668,0.00036491468,2.2290504,"[0.003319916, 0.00091415615, 0.00071334944]"
249,1,4,36,0.1429,0.156,0.144,tensor(0.0488),10.698331,0.00036957624,2.2801666,"[0.0033696087, 0.0009331607, 0.00072473224]"
250,1,4,38,0.1429,0.156,0.144,tensor(0.0431),11.111635,0.00037362546,2.3301518,"[0.003415997, 0.00095158315, 0.0007348607]"
251,1,4,40,0.1429,0.156,0.144,tensor(0.0384),11.526738,0.00037714947,2.3796563,"[0.003459638, 0.0009693874, 0.00074389967]"
252,1,8,0,1.0,0.796,0.809,tensor(2.8564),1.1249983,2.8941708e-05,0.77784294,"[0.0010504086, 0.00038173355, 6.385162e-05]"
253,1,8,2,0.4214,0.154,0.176,tensor(4.3757),4.669133,6.743234e-05,1.6460439,"[0.0020938932, 0.0007362136, 0.00013804607]"
254,1,8,4,0.15,0.316,0.321,tensor(1.9362),4.459029,8.462951e-05,1.4788983,"[0.0015011764, 0.00047561625, 0.00016201046]"
255,1,8,6,0.1429,0.316,0.319,tensor(1.1257),4.7631764,0.000123147,1.4759637,"[0.001345039, 0.0005827153, 0.00020605323]"
256,1,8,8,0.1429,0.316,0.319,tensor(0.8913),5.1917686,0.00018214156,1.5216135,"[0.0017551718, 0.00068314193, 0.00030219837]"
257,1,8,10,0.1429,0.316,0.319,tensor(0.6983),5.682468,0.00023839623,1.5925124,"[0.0022710026, 0.0007420289, 0.0004118767]"
258,1,8,12,0.1429,0.316,0.319,tensor(0.5526),6.179507,0.00028153736,1.6665747,"[0.0026373465, 0.0007856597, 0.0005049597]"
259,1,8,14,0.1429,0.316,0.319,tensor(0.4375),6.640844,0.00031119827,1.7322614,"[0.002870669, 0.0008246781, 0.00057242526]"
260,1,8,16,0.1429,0.316,0.319,tensor(0.3526),7.0920186,0.00033172648,1.7929054,"[0.00303386, 0.00086151157, 0.00062205]"
261,1,8,18,0.1429,0.316,0.319,tensor(0.2875),7.52978,0.00034560935,1.8496048,"[0.003150527, 0.0008945548, 0.00065763114]"
262,1,8,20,0.1429,0.316,0.319,tensor(0.2418),7.9115143,0.00035548038,1.8976351,"[0.0032368652, 0.00092351664, 0.00068411726]"
263,1,8,22,0.1429,0.316,0.319,tensor(0.2017),8.312773,0.00036342052,1.9461708,"[0.0033107675, 0.0009510932, 0.00070630765]"
264,1,8,24,0.1429,0.316,0.319,tensor(0.1702),8.680636,0.00036930942,1.9897015,"[0.0033698692, 0.0009750803, 0.00072339555]"
265,1,8,26,0.1429,0.316,0.319,tensor(0.1457),9.029708,0.0003739775,2.0299132,"[0.0034200777, 0.0009967772, 0.00073743064]"
266,1,8,28,0.1429,0.316,0.319,tensor(0.1252),9.3815155,0.00037792706,2.0696187,"[0.0034649111, 0.0010167955, 0.0007494]"
267,1,8,30,0.1429,0.316,0.319,tensor(0.1088),9.711177,0.00038111754,2.105969,"[0.00350384, 0.0010345898, 0.0007593819]"
268,1,8,32,0.1429,0.316,0.319,tensor(0.0957),10.03,0.000383972,2.140001,"[0.0035402456, 0.0010518943, 0.0007686174]"
269,1,8,34,0.1429,0.316,0.319,tensor(0.0819),10.354379,0.00038570506,2.1752484,"[0.0035690612, 0.0010624647, 0.00077353616]"
270,1,8,36,0.1429,0.316,0.319,tensor(0.0721),10.66404,0.00038777472,2.2072866,"[0.0035988318, 0.0010762352, 0.0007802288]"
271,1,8,38,0.1429,0.316,0.319,tensor(0.0641),10.9631405,0.00038956874,2.2376378,"[0.00362667, 0.0010889188, 0.0007861234]"
272,1,8,40,0.1429,0.316,0.319,tensor(0.0570),11.257726,0.0003909457,2.2671907,"[0.0036519435, 0.0010990357, 0.00079057936]"
273,1,16,0,1.0,0.784,0.8,tensor(2.4020),1.4527175,5.2046013e-05,0.8593215,"[0.0011237564, 0.0008899522, 0.00012580495]"
274,1,16,2,0.6857,0.396,0.421,tensor(4.3627),5.6846576,0.00011790626,1.8491341,"[0.0028868238, 0.001079191, 0.00030925605]"
275,1,16,4,0.2429,0.118,0.113,tensor(3.0408),5.7821603,0.000111689114,1.7404946,"[0.0024828648, 0.00060436764, 0.00016606029]"
276,1,16,6,0.1571,0.316,0.322,tensor(1.9762),5.609466,0.0002078692,1.6456543,"[0.002434407, 0.00079516455, 0.0003399997]"
277,1,16,8,0.1429,0.316,0.319,tensor(1.1822),5.6728997,0.00024162095,1.6150523,"[0.0024642914, 0.00078520225, 0.00041453255]"
278,1,16,10,0.1429,0.316,0.319,tensor(0.8602),5.96432,0.00028584545,1.6458064,"[0.002741322, 0.0008047795, 0.000504496]"
279,1,16,12,0.1429,0.316,0.319,tensor(0.6946),6.2709546,0.0003215606,1.6863229,"[0.0030010135, 0.000834189, 0.00058289245]"
280,1,16,14,0.1429,0.316,0.319,tensor(0.5836),6.6364975,0.00034681358,1.7348353,"[0.0031991857, 0.000871804, 0.0006448399]"
281,1,16,16,0.1429,0.316,0.319,tensor(0.4710),6.999414,0.00036124885,1.7826207,"[0.0032773153, 0.00090217823, 0.0006832175]"
282,1,16,18,0.1429,0.316,0.319,tensor(0.3919),7.3948455,0.00037301838,1.832741,"[0.0033812895, 0.00094350474, 0.0007177954]"
283,1,16,20,0.1429,0.316,0.319,tensor(0.3319),7.7604594,0.0003812442,1.8777467,"[0.00345802, 0.0009814516, 0.0007437699]"
